time, x, y, z
0.16500, 0.18750, 0.03125, 0.66406 
0.16531, -0.26562, -0.03906, 1.10938 
0.16562, -0.15625, 0.14844, 1.01562 
0.16594, 0.14062, 0.06250, 0.65625 
0.16625, -0.37500, 0.19531, 1.15625 
0.16656, 0.03125, 0.19531, 0.85938 
0.16687, -0.04688, 0.20312, 0.85156 
0.16719, -0.22656, 0.16406, 1.07031 
0.16750, -0.03125, 0.05469, 0.83594 
0.16781, 0.01562, 0.08594, 0.82031 
0.16812, -0.21094, -0.10938, 1.03125 
0.16844, 0.00781, 0.06250, 0.82031 
0.16875, 0.00000, -0.17188, 0.77344 
0.16906, -0.35938, 0.05469, 1.14062 
0.16937, 0.14844, -0.15625, 0.62500 
0.16969, -0.10156, -0.08594, 0.94531 
0.17000, -0.27344, -0.16406, 1.07812 
0.17031, 0.25000, -0.11719, 0.60938 
0.17062, -0.28906, -0.03125, 1.14844 
0.17094, -0.07812, 0.04688, 0.93750 
0.17125, 0.08594, 0.09375, 0.71094 
0.17156, -0.43750, 0.11719, 1.19531 
0.17188, 0.15625, 0.10156, 0.75781 
0.17219, -0.15625, 0.12500, 0.93750 
0.17250, -0.22656, 0.19531, 1.11719 
0.17281, 0.09375, 0.11719, 0.75000 
0.17313, -0.25000, 0.22656, 0.98438 
0.17344, -0.17188, 0.14844, 1.04688 
0.17375, -0.00781, 0.22656, 0.71094 
0.17406, -0.10938, -0.07031, 0.96094 
0.17438, -0.10938, -0.07031, 0.96094 
0.17469, -0.21094, 0.14062, 1.05469 
0.17500, 0.14844, -0.03125, 0.64844 
0.17531, -0.27344, -0.06250, 1.10156 
0.17563, -0.16406, 0.05469, 0.85938 
0.17594, 0.21094, -0.12500, 0.65625 
0.17625, -0.28906, -0.06250, 1.03125 
0.17656, 0.11719, -0.17969, 0.83594 
0.17688, 0.09375, 0.00000, 0.80469 
0.17719, -0.39844, -0.03906, 1.21094 
0.17750, 0.16406, 0.04688, 0.67188 
0.17781, -0.20312, -0.03906, 1.00000 
0.17813, -0.21875, 0.15625, 1.10156 
0.17844, 0.24219, 0.07031, 0.61719 
